player,row_id,rk,nation,position,team,age,born,mp,starts,minutes,90s,gls,ast,gplusa,g_pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxgplusxag,prgc,prgp,prgr,gls1,ast1,gplusa1,g_pk1,gplusa_pk,xg1,xag1,xgplusxag,npxg1,npxgplusxag1,row_id_misc,rk_misc,nation_misc,position_misc,team_misc,age_misc,born_misc,90s_misc,crdy_misc,crdr_misc,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,recov,won,lost,wonpct,row_id_passing,rk_passing,nation_passing,position_passing,team_passing,age_passing,born_passing,90s_passing,cmp,att,cmppct,totdist,prgdist,cmp1,att1,cmppct1,cmp2,att2,cmppct2,cmp3,att3,cmppct3,ast_passing,xag_passing,xa,a_xag,kp,1_per_3,ppa,crspa,prgp_passing,row_id_playtime,rk_playtime,nation_playtime,position_playtime,team_playtime,age_playtime,born_playtime,mp_playtime,minutes_playtime,mn_per_mp,minpct,90s_playtime,starts_playtime,mn_per_start,compl,subs,mn_per_sub,unsub,ppm,ong,onga,#error!,#error!1,on_off,onxg,onxga,xgplus_per_,xgplus_per_90,on_off1,row_id_defense,rk_defense,nation_defense,position_defense,team_defense,age_defense,born_defense,90s_defense,tkl,tklw_defense,def_3rd,mid_3rd,att_3rd,tkl1,att_defense,tklpct,lost_defense,blocks,sh,pass,int_defense,tklplusint,clr,err,row_id_pass_types,rk_pass_types,nation_pass_types,position_pass_types,team_pass_types,age_pass_types,born_pass_types,90s_pass_types,att_pass_types,live,dead,fk,tb,sw,crs_pass_types,ti,ck,in,out,str,cmp_pass_types,off_pass_types,blocks_pass_types,row_id_creation,rk_creation,nation_creation,position_creation,team_creation,age_creation,born_creation,90s_creation,sca,sca90,passlive,passdead,to,sh_creation,fld_creation,def,gca,gca90,passlive1,passdead1,to1,sh1,fld1,def1,row_id_possession,rk_possession,nation_possession,position_possession,team_possession,age_possession,born_possession,90s_possession,touches,def_pen,def_3rd_possession,mid_3rd_possession,att_3rd_possession,att_pen,live_possession,att_possession,succ,succpct,tkld,tkldpct,carries,totdist_possession,prgdist_possession,prgc_possession,1_per_3_possession,cpa,mis,dis,rec,prgr_possession,row_id_shooting,rk_shooting,nation_shooting,position_shooting,team_shooting,age_shooting,born_shooting,90s_shooting,gls_shooting,sh_shooting,sot,sotpct,sh_per_90,sot_per_90,g_per_sh,g_per_sot,dist,fk_shooting,pk_shooting,pkatt_shooting,xg_shooting,npxg_shooting,npxg_per_sh,g_xg,np:g_xg,data_source
Tom King,297,287,wls WAL,GK,Wolves,29,1995,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,287,wls WAL,GK,Wolves,29,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,297,287,wls WAL,GK,Wolves,29,1995,0,0,1,0,0,0,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,359,347,wls WAL,GK,Wolves,29,1995,1,1,1,0,0,0,,0,1,1,2,1,0,0,0,0,0.39,0,0.1,-0.1,-8.46,-8.08,297,287,wls WAL,GK,Wolves,29,1995,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,297,287,wls WAL,GK,Wolves,29,1995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,297,287,wls WAL,GK,Wolves,29,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,287,wls WAL,GK,Wolves,29,1995,0,1,1,1,0,0,0,1,0,0,,0,,1,8,5,0,0,0,0,0,0,0,297,287,wls WAL,GK,Wolves,29,1995,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,fbref_2024_25
Tommy Doyle,154,150,eng ENG,MF,Wolves,22,2001,24,3,488,5.4,0,1,1,0,0,0,1,0,0.6,0.6,0.5,1.1,6,40,4,0,0.18,0.18,0,0.18,0.1,0.09,0.2,0.1,0.2,154,150,eng ENG,MF,Wolves,22,2001,5.4,1,0,0,5,5,0,15,5,6,0,0,0,43,1,6,14.3,154,150,eng ENG,MF,Wolves,22,2001,5.4,321,392,81.9,6591,2010,112,119,94.1,138,155,89,61,93,65.6,1,0.5,0.3,0.5,7,44,3,0,40,188,182,eng ENG,MF,Wolves,22,2001,24,488,20,14.3,5.4,3,70,1,21,13,9,0.96,7,10,-3,-0.55,-0.18,6.9,10.3,-3.4,-0.63,-0.3,154,150,eng ENG,MF,Wolves,22,2001,5.4,11,6,6,3,2,6,15,40,9,11,5,6,5,16,11,1,154,150,eng ENG,MF,Wolves,22,2001,5.4,392,353,35,19,0,6,15,3,12,6,4,0,321,4,8,154,150,eng ENG,MF,Wolves,22,2001,5.4,17,3.13,11,4,1,1,0,0,3,0.55,2,0,1,0,0,0,154,150,eng ENG,MF,Wolves,22,2001,5.4,463,22,128,258,80,4,463,9,5,55.6,1,11.1,260,1417,578,6,3,0,9,4,303,4,154,150,eng ENG,MF,Wolves,22,2001,5.4,0,9,2,22.2,1.66,0.37,0,0,24.5,1,0,0,0.6,0.6,0.06,-0.6,-0.6,fbref_2024_25
Tomáš Souček,502,484,cz CZE,MF,West Ham,29,1995,35,30,"2,567",28.5,9,1,10,9,0,0,8,0,6.7,6.7,1,7.8,9,74,68,0.32,0.04,0.35,0.32,0.35,0.24,0.04,0.27,0.24,0.27,502,484,cz CZE,MF,West Ham,29,1995,28.5,8,0,0,47,25,4,14,20,21,1,0,0,63,99,73,57.6,502,484,cz CZE,MF,West Ham,29,1995,28.5,715,969,73.8,11811,3221,364,457,79.6,265,343,77.3,65,97,67,1,1,1.3,0,14,62,8,1,74,616,594,cz CZE,MF,West Ham,29,1995,35,"2,567",73,75.1,28.5,30,81,20,5,27,1,1.23,38,44,-6,-0.21,0.84,37.6,43.3,-5.7,-0.2,0.53,502,484,cz CZE,MF,West Ham,29,1995,28.5,46,21,20,23,3,26,44,59.1,18,41,21,20,20,66,85,1,502,484,cz CZE,MF,West Ham,29,1995,28.5,969,946,20,17,0,11,14,3,0,0,0,0,715,3,26,502,484,cz CZE,MF,West Ham,29,1995,28.5,44,1.54,35,0,0,6,2,1,3,0.11,2,0,0,0,1,0,502,484,cz CZE,MF,West Ham,29,1995,28.5,1280,128,355,626,303,102,1280,12,6,50,6,50,506,1553,559,9,12,3,20,15,764,68,502,484,cz CZE,MF,West Ham,29,1995,28.5,9,55,17,30.9,1.93,0.6,0.16,0.53,11.9,0,0,0,6.7,6.7,0.13,2.3,2.3,fbref_2024_25
Tosin Adarabioyo,3,4,eng ENG,DF,Chelsea,26,1997,22,15,"1,409",15.7,1,1,2,1,0,0,4,0,0.9,0.9,0.2,1.2,5,42,1,0.06,0.06,0.13,0.06,0.13,0.06,0.01,0.07,0.06,0.07,3,4,eng ENG,DF,Chelsea,26,1997,15.7,4,0,0,8,9,1,0,11,13,0,0,0,41,42,28,60,3,4,eng ENG,DF,Chelsea,26,1997,15.7,1079,1184,91.1,19805,7144,406,425,95.5,603,636,94.8,66,109,60.6,1,0.2,0.2,0.8,1,62,1,0,42,4,5,eng ENG,DF,Chelsea,26,1997,22,"1,409",64,41.2,15.7,15,84,13,7,20,16,1.86,28,14,14,0.89,0.58,30.8,19.3,11.5,0.74,0.34,3,4,eng ENG,DF,Chelsea,26,1997,15.7,17,13,11,6,0,8,12,66.7,4,9,7,2,11,28,80,0,3,4,eng ENG,DF,Chelsea,26,1997,15.7,1184,1142,39,23,2,3,0,4,0,0,0,0,1079,3,3,3,4,eng ENG,DF,Chelsea,26,1997,15.7,15,0.96,8,0,0,6,0,1,1,0.06,0,0,0,1,0,0,3,4,eng ENG,DF,Chelsea,26,1997,15.7,1330,175,630,674,27,14,1330,6,4,66.7,1,16.7,777,3207,1809,5,2,0,4,0,1000,1,3,4,eng ENG,DF,Chelsea,26,1997,15.7,1,13,2,15.4,0.83,0.13,0.08,0.5,12.5,0,0,0,0.9,0.9,0.07,0.1,0.1,fbref_2024_25
Toti Gomes,213,206,pt POR,DF,Wolves,25,1999,31,30,"2,614",29,0,1,1,0,0,0,7,0,0.7,0.7,0.9,1.7,27,86,18,0,0.03,0.03,0,0.03,0.03,0.03,0.06,0.03,0.06,213,206,pt POR,DF,Wolves,25,1999,29,7,0,0,24,15,4,13,25,43,0,1,0,116,53,26,67.1,213,206,pt POR,DF,Wolves,25,1999,29,1473,1714,85.9,24482,8584,677,734,92.2,674,733,92,89,171,52,1,0.9,0.6,0.1,9,87,6,3,86,254,246,pt POR,DF,Wolves,25,1999,31,"2,614",84,76.4,29,30,87,27,1,14,1,1.32,44,45,-1,-0.03,1.53,33.6,41.4,-7.7,-0.27,0.48,213,206,pt POR,DF,Wolves,25,1999,29,61,43,42,15,4,37,46,80.4,9,29,17,12,25,86,152,5,213,206,pt POR,DF,Wolves,25,1999,29,1714,1618,95,46,0,3,13,35,0,0,0,0,1473,1,21,213,206,pt POR,DF,Wolves,25,1999,29,21,0.72,20,0,0,1,0,0,1,0.03,1,0,0,0,0,0,213,206,pt POR,DF,Wolves,25,1999,29,2027,217,942,1000,108,17,2027,32,20,62.5,10,31.3,1205,5793,3203,27,20,0,20,15,1387,18,213,206,pt POR,DF,Wolves,25,1999,29,0,7,2,28.6,0.24,0.07,0,0,11.6,0,0,0,0.7,0.7,0.1,-0.7,-0.7,fbref_2024_25
Trent Alexander-Arnold,14,15,eng ENG,DF,Liverpool,25,1998,33,28,"2,365",26.3,3,6,9,3,0,0,5,0,1.9,1.9,7.3,9.2,51,232,94,0.11,0.23,0.34,0.11,0.34,0.07,0.28,0.35,0.07,0.35,14,15,eng ENG,DF,Liverpool,25,1998,26.3,5,0,0,11,9,1,153,31,50,0,0,0,132,3,13,18.8,14,15,eng ENG,DF,Liverpool,25,1998,26.3,1448,1971,73.5,27901,11363,632,704,89.8,589,771,76.4,203,418,48.6,6,7.3,7.4,-1.3,52,207,65,20,232,19,20,eng ENG,DF,Liverpool,25,1998,33,"2,365",72,69.2,26.3,28,79,12,5,29,1,2.27,67,25,42,1.6,1.34,58.6,21.7,36.9,1.4,0.84,14,15,eng ENG,DF,Liverpool,25,1998,26.3,72,50,44,19,9,49,105,46.7,56,26,9,17,31,103,55,4,14,15,eng ENG,DF,Liverpool,25,1998,26.3,1971,1651,310,63,12,32,153,192,55,34,12,1,1448,10,36,14,15,eng ENG,DF,Liverpool,25,1998,26.3,98,3.73,74,15,5,4,0,0,10,0.38,9,1,0,0,0,0,14,15,eng ENG,DF,Liverpool,25,1998,26.3,2253,88,593,1014,660,44,2253,37,17,45.9,17,45.9,1184,5358,2860,51,36,9,19,15,1436,94,14,15,eng ENG,DF,Liverpool,25,1998,26.3,3,45,8,17.8,1.71,0.3,0.07,0.38,23.6,3,0,0,1.9,1.9,0.04,1.1,1.1,fbref_2024_25
Trevoh Chalobah,189,92,eng ENG,DF,Crystal Palace,25,1999,12,12,"1,060",11.8,3,0,3,3,0,0,1,0,1.2,1.2,0.4,1.6,11,34,6,0.25,0,0.25,0.25,0.25,0.1,0.03,0.14,0.1,0.14,189,92,eng ENG,DF,Crystal Palace,25,1999,11.8,1,0,0,10,15,1,7,19,16,0,0,0,56,22,19,53.7,189,92,eng ENG,DF,Crystal Palace,25,1999,11.8,349,442,79,6831,2195,125,141,88.7,178,209,85.2,42,82,51.2,0,0.4,0.3,-0.4,4,27,2,1,34,243,118,eng ENG,DF,Crystal Palace,25,1999,12,"1,060",88,31,11.8,12,88,9,0,10,2,1.42,13,13,0,0,0,16.6,15.2,1.4,0.12,-0.26,189,92,eng ENG,DF,Crystal Palace,25,1999,11.8,20,16,7,12,1,12,23,52.2,11,19,9,10,19,39,57,3,189,92,eng ENG,DF,Crystal Palace,25,1999,11.8,442,426,16,11,1,2,7,5,0,0,0,0,349,0,7,189,92,eng ENG,DF,Crystal Palace,25,1999,11.8,11,0.93,10,0,1,0,0,0,0,0,0,0,0,0,0,0,189,92,eng ENG,DF,Crystal Palace,25,1999,11.8,594,66,275,276,51,14,594,10,6,60,2,20,278,1213,661,11,9,1,4,7,317,6,189,92,eng ENG,DF,Crystal Palace,25,1999,11.8,3,11,4,36.4,0.93,0.34,0.27,0.75,15.1,0,0,0,1.2,1.2,0.11,1.8,1.8,fbref_2024_25
Tyler Adams,2,3,us USA,MF,Bournemouth,25,1999,28,21,"1,965",21.8,0,3,3,0,0,0,7,0,1.6,1.6,1,2.6,14,76,10,0,0.14,0.14,0,0.14,0.07,0.05,0.12,0.07,0.12,2,3,us USA,MF,Bournemouth,25,1999,21.8,7,0,0,45,21,0,3,32,50,0,1,0,114,31,18,63.3,2,3,us USA,MF,Bournemouth,25,1999,21.8,902,1069,84.4,14322,3525,437,489,89.4,393,443,88.7,38,65,58.5,3,1,0.8,2,18,67,4,1,76,3,4,us USA,MF,Bournemouth,25,1999,28,"1,965",70,57.5,21.8,21,85,15,7,26,1,1.46,41,30,11,0.5,0.44,35.5,28.9,6.6,0.3,-0.25,2,3,us USA,MF,Bournemouth,25,1999,21.8,83,50,26,49,8,39,72,54.2,33,33,10,23,32,115,42,0,2,3,us USA,MF,Bournemouth,25,1999,21.8,1069,1025,38,34,2,1,3,4,0,0,0,0,902,6,14,2,3,us USA,MF,Bournemouth,25,1999,21.8,41,1.88,35,0,0,1,1,4,4,0.18,3,0,0,0,0,1,2,3,us USA,MF,Bournemouth,25,1999,21.8,1337,62,349,779,224,18,1337,18,4,22.2,10,55.6,663,3337,1447,14,22,1,28,12,757,10,2,3,us USA,MF,Bournemouth,25,1999,21.8,0,9,2,22.2,0.41,0.09,0,0,16.9,0,0,0,1.6,1.6,0.18,-1.6,-1.6,fbref_2024_25
Tyler Dibling,139,135,eng ENG,"FW,MF",Southampton,18,2006,33,20,"1,874",20.8,2,0,2,2,0,0,6,0,2.5,2.5,1.5,4.1,69,64,96,0.1,0,0.1,0.1,0.1,0.12,0.07,0.2,0.12,0.2,139,135,eng ENG,"FW,MF",Southampton,18,2006,20.8,6,0,0,30,50,2,28,8,20,2,0,0,80,10,25,28.6,139,135,eng ENG,"FW,MF",Southampton,18,2006,20.8,504,620,81.3,7544,1553,286,316,90.5,181,212,85.4,22,48,45.8,0,1.5,1.5,-1.5,20,27,20,1,64,172,167,eng ENG,"FW,MF",Southampton,18,2006,33,"1,874",57,54.8,20.8,20,76,8,13,27,1,0.27,16,50,-34,-1.63,-0.12,19.5,48.5,-28.9,-1.39,-0.04,139,135,eng ENG,"FW,MF",Southampton,18,2006,20.8,34,20,13,18,3,16,26,61.5,10,19,5,14,8,42,16,1,139,135,eng ENG,"FW,MF",Southampton,18,2006,20.8,620,585,32,4,8,3,28,3,11,8,0,0,504,3,17,139,135,eng ENG,"FW,MF",Southampton,18,2006,20.8,56,2.69,34,1,11,5,5,0,4,0.19,2,0,1,1,0,0,139,135,eng ENG,"FW,MF",Southampton,18,2006,20.8,868,27,129,390,369,41,868,110,45,40.9,43,39.1,558,4418,2215,69,50,26,44,55,651,96,139,135,eng ENG,"FW,MF",Southampton,18,2006,20.8,2,28,9,32.1,1.34,0.43,0.07,0.22,19.3,0,0,0,2.5,2.5,0.09,-0.5,-0.5,fbref_2024_25
Tyler Fredricson,197,191,eng ENG,DF,Manchester Utd,19,2005,2,2,165,1.8,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,197,191,eng ENG,DF,Manchester Utd,19,2005,1.8,0,0,0,0,2,0,0,1,3,0,0,0,12,7,5,58.3,197,191,eng ENG,DF,Manchester Utd,19,2005,1.8,110,122,90.2,1932,434,47,50,94,54,59,91.5,8,9,88.9,0,0,0,0,0,8,0,0,8,238,230,eng ENG,DF,Manchester Utd,19,2005,2,165,83,4.8,1.8,2,83,1,0,,6,0,1,5,-4,-2.18,-2.02,2.6,2.9,-0.3,-0.17,-0.15,197,191,eng ENG,DF,Manchester Utd,19,2005,1.8,5,3,3,2,0,1,2,50,1,2,0,2,1,6,11,0,197,191,eng ENG,DF,Manchester Utd,19,2005,1.8,122,119,3,3,0,0,0,0,0,0,0,0,110,0,2,197,191,eng ENG,DF,Manchester Utd,19,2005,1.8,3,1.63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,197,191,eng ENG,DF,Manchester Utd,19,2005,1.8,141,11,64,68,9,1,141,1,1,100,0,0,86,279,114,2,1,0,2,0,95,0,197,191,eng ENG,DF,Manchester Utd,19,2005,1.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,fbref_2024_25
Tyrell Malacia,338,326,nl NED,DF,Manchester Utd,24,1999,3,2,100,1.1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0.03,0.03,0,0.03,338,326,nl NED,DF,Manchester Utd,24,1999,1.1,1,0,0,3,2,0,1,1,1,0,0,0,3,0,0,,338,326,nl NED,DF,Manchester Utd,24,1999,1.1,49,55,89.1,642,260,31,33,93.9,13,14,92.9,2,2,100,0,0,0,0,1,7,1,0,3,404,390,nl NED,DF,Manchester Utd,24,1999,3,100,33,2.9,1.1,2,45,0,1,10,8,1,0,1,-1,-0.9,-0.66,1,0.9,0.1,0.08,0.11,338,326,nl NED,DF,Manchester Utd,24,1999,1.1,2,1,2,0,0,1,2,50,1,0,0,0,1,3,1,1,338,326,nl NED,DF,Manchester Utd,24,1999,1.1,55,49,6,0,0,0,1,6,0,0,0,0,49,0,2,338,326,nl NED,DF,Manchester Utd,24,1999,1.1,2,1.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,338,326,nl NED,DF,Manchester Utd,24,1999,1.1,62,2,20,27,15,0,62,1,1,100,0,0,37,190,118,3,2,0,1,2,43,6,338,326,nl NED,DF,Manchester Utd,24,1999,1.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,fbref_2024_25
Tyrick Mitchell,370,357,eng ENG,DF,Crystal Palace,24,1999,37,37,"3,092",34.4,0,5,5,0,0,0,2,0,1.3,1.3,6.4,7.7,63,70,171,0,0.15,0.15,0,0.15,0.04,0.19,0.22,0.04,0.22,370,357,eng ENG,DF,Crystal Palace,24,1999,34.4,2,0,0,23,25,2,105,19,55,1,0,0,168,20,21,48.8,370,357,eng ENG,DF,Crystal Palace,24,1999,34.4,976,1355,72,15688,5986,509,600,84.8,383,512,74.8,61,147,41.5,5,6.4,3.7,-1.4,41,51,33,16,70,449,433,eng ENG,DF,Crystal Palace,24,1999,37,"3,092",84,90.4,34.4,37,84,25,0,,1,1.35,43,46,-3,-0.09,-0.91,53.3,45.3,8,0.23,-0.68,370,357,eng ENG,DF,Crystal Palace,24,1999,34.4,91,55,57,27,7,25,46,54.3,21,68,12,56,19,110,108,2,370,357,eng ENG,DF,Crystal Palace,24,1999,34.4,1355,1122,228,8,0,2,105,220,0,0,0,0,976,5,61,370,357,eng ENG,DF,Crystal Palace,24,1999,34.4,72,2.1,65,1,0,3,2,1,7,0.2,6,0,0,0,1,0,370,357,eng ENG,DF,Crystal Palace,24,1999,34.4,1754,114,622,671,475,43,1754,38,16,42.1,17,44.7,820,3825,1771,63,36,9,38,30,902,171,370,357,eng ENG,DF,Crystal Palace,24,1999,34.4,0,12,3,25,0.35,0.09,0,0,12.8,0,0,0,1.3,1.3,0.11,-1.3,-1.3,fbref_2024_25
Tyrique George,204,198,eng ENG,FW,Chelsea,18,2006,8,1,183,2,1,1,2,1,0,0,1,0,0.2,0.2,0.7,0.9,9,3,22,0.49,0.49,0.98,0.49,0.98,0.1,0.36,0.46,0.1,0.46,204,198,eng ENG,FW,Chelsea,18,2006,2,1,0,0,3,0,2,3,2,0,0,0,0,4,0,4,0,204,198,eng ENG,FW,Chelsea,18,2006,2,43,54,79.6,551,85,24,27,88.9,16,19,84.2,0,3,0,1,0.7,0.3,0.3,6,0,1,0,3,246,238,eng ENG,FW,Chelsea,18,2006,8,183,23,5.4,2,1,80,0,7,15,11,2.25,4,0,4,1.97,1.49,2.4,1.4,1,0.47,-0.08,204,198,eng ENG,FW,Chelsea,18,2006,2,2,0,2,0,0,2,3,66.7,1,1,0,1,2,4,1,0,204,198,eng ENG,FW,Chelsea,18,2006,2,54,53,1,0,0,0,3,1,0,0,0,0,43,0,2,204,198,eng ENG,FW,Chelsea,18,2006,2,7,3.44,6,0,1,0,0,0,1,0.49,1,0,0,0,0,0,204,198,eng ENG,FW,Chelsea,18,2006,2,70,1,11,21,39,9,70,5,3,60,2,40,46,373,209,9,1,5,3,0,53,22,204,198,eng ENG,FW,Chelsea,18,2006,2,1,3,1,33.3,1.48,0.49,0.33,1,15,0,0,0,0.2,0.2,0.07,0.8,0.8,fbref_2024_25
Tyrone Mings,368,355,eng ENG,DF,Aston Villa,31,1993,14,12,"1,120",12.4,0,0,0,0,0,0,1,0,0.8,0.8,0.2,1,7,40,1,0,0,0,0,0,0.07,0.02,0.08,0.07,0.08,368,355,eng ENG,DF,Aston Villa,31,1993,12.4,1,0,0,4,11,0,1,7,6,0,0,0,38,27,22,55.1,368,355,eng ENG,DF,Aston Villa,31,1993,12.4,596,676,88.2,10642,3364,234,256,91.4,323,342,94.4,34,64,53.1,0,0.2,0.2,-0.2,3,48,5,0,40,446,430,eng ENG,DF,Aston Villa,31,1993,14,"1,120",80,32.7,12.4,12,81,9,2,73,13,2.29,26,11,15,1.21,1.52,23.5,13.1,10.5,0.84,1.02,368,355,eng ENG,DF,Aston Villa,31,1993,12.4,7,6,6,1,0,2,2,100,0,13,11,2,7,14,61,1,368,355,eng ENG,DF,Aston Villa,31,1993,12.4,676,630,46,20,0,3,1,0,0,0,0,0,596,0,7,368,355,eng ENG,DF,Aston Villa,31,1993,12.4,18,1.45,15,0,0,1,1,1,2,0.16,1,0,0,1,0,0,368,355,eng ENG,DF,Aston Villa,31,1993,12.4,794,146,405,346,47,17,794,3,2,66.7,1,33.3,484,2662,1365,7,13,1,3,1,532,1,368,355,eng ENG,DF,Aston Villa,31,1993,12.4,0,9,1,11.1,0.72,0.08,0,0,11.8,0,0,0,0.8,0.8,0.09,-0.8,-0.8,fbref_2024_25
Valentino Livramento,324,313,eng ENG,DF,Newcastle Utd,21,2002,37,32,"2,840",31.6,0,1,1,0,0,0,1,0,0.3,0.3,2.6,2.9,83,158,119,0,0.03,0.03,0,0.03,0.01,0.08,0.09,0.01,0.09,324,313,eng ENG,DF,Newcastle Utd,21,2002,31.6,1,0,0,6,35,2,52,23,36,0,0,0,189,27,35,43.5,324,313,eng ENG,DF,Newcastle Utd,21,2002,31.6,1403,1643,85.4,20773,6686,811,895,90.6,507,583,87,54,91,59.3,1,2.6,2.7,-1.6,25,108,28,6,158,391,377,eng ENG,DF,Newcastle Utd,21,2002,37,"2,840",77,83,31.6,32,85,25,5,26,0,1.7,58,40,18,0.57,0.1,52.1,37.3,14.8,0.47,-0.07,324,313,eng ENG,DF,Newcastle Utd,21,2002,31.6,54,36,35,15,4,32,59,54.2,27,37,11,26,23,77,108,1,324,313,eng ENG,DF,Newcastle Utd,21,2002,31.6,1643,1387,251,17,1,1,52,233,1,0,0,0,1403,5,27,324,313,eng ENG,DF,Newcastle Utd,21,2002,31.6,45,1.43,43,0,0,1,1,0,2,0.06,2,0,0,0,0,0,324,313,eng ENG,DF,Newcastle Utd,21,2002,31.6,1964,119,619,894,482,41,1964,56,25,44.6,23,41.1,1023,6333,3316,83,42,13,32,39,1144,119,324,313,eng ENG,DF,Newcastle Utd,21,2002,31.6,0,6,2,33.3,0.19,0.06,0,0,19.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,fbref_2024_25
Victor Bernth Kristiansen,58,57,dk DEN,DF,Leicester City,21,2002,30,29,"2,482",27.6,0,1,1,0,0,0,1,0,0.3,0.3,1.4,1.7,40,70,78,0,0.04,0.04,0,0.04,0.01,0.05,0.06,0.01,0.06,58,57,dk DEN,DF,Leicester City,21,2002,27.6,1,0,0,19,18,3,97,42,51,0,1,1,99,22,42,34.4,58,57,dk DEN,DF,Leicester City,21,2002,27.6,1023,1321,77.4,16420,5859,519,581,89.3,418,524,79.8,65,157,41.4,1,1.4,1.7,-0.4,18,76,23,18,70,73,72,dk DEN,DF,Leicester City,21,2002,30,"2,482",83,72.6,27.6,29,85,20,1,14,5,0.6,19,62,-43,-1.56,-1.18,20.6,53.4,-32.8,-1.19,-0.57,58,57,dk DEN,DF,Leicester City,21,2002,27.6,87,51,56,26,5,49,91,53.8,42,38,15,23,42,129,75,3,58,57,dk DEN,DF,Leicester City,21,2002,27.6,1321,1067,246,40,1,2,97,189,17,14,2,0,1023,8,24,58,57,dk DEN,DF,Leicester City,21,2002,27.6,42,1.52,33,6,1,0,2,0,3,0.11,3,0,0,0,0,0,58,57,dk DEN,DF,Leicester City,21,2002,27.6,1614,115,577,722,329,17,1614,18,8,44.4,9,50,816,3948,1866,40,26,5,15,13,887,78,58,57,dk DEN,DF,Leicester City,21,2002,27.6,0,3,0,0,0.11,0,0,,17.7,0,0,0,0.3,0.3,0.11,-0.3,-0.3,fbref_2024_25
Victor Lindelöf,322,311,se SWE,DF,Manchester Utd,30,1994,16,6,704,7.8,0,0,0,0,0,0,1,0,0,0,0.1,0.1,5,26,4,0,0,0,0,0,0,0.01,0.01,0,0.01,322,311,se SWE,DF,Manchester Utd,30,1994,7.8,1,0,0,8,1,0,1,8,2,0,0,0,29,17,15,53.1,322,311,se SWE,DF,Manchester Utd,30,1994,7.8,362,386,93.8,6074,1912,154,163,94.5,184,191,96.3,20,26,76.9,0,0.1,0.1,-0.1,3,17,2,1,26,388,375,se SWE,DF,Manchester Utd,30,1994,16,704,44,20.6,7.8,6,88,5,10,18,7,1.25,10,9,1,0.13,0.49,11.7,8.5,3.2,0.41,0.55,322,311,se SWE,DF,Manchester Utd,30,1994,7.8,7,2,5,1,1,3,4,75,1,6,4,2,8,15,36,2,322,311,se SWE,DF,Manchester Utd,30,1994,7.8,386,376,10,4,1,0,1,5,0,0,0,0,362,0,1,322,311,se SWE,DF,Manchester Utd,30,1994,7.8,4,0.51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,322,311,se SWE,DF,Manchester Utd,30,1994,7.8,452,60,243,187,24,3,452,0,0,,0,,263,1171,553,5,4,0,1,1,313,4,322,311,se SWE,DF,Manchester Utd,30,1994,7.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,fbref_2024_25
Virgil van Dijk,551,531,nl NED,DF,Liverpool,33,1991,37,37,"3,330",37,3,1,4,3,0,0,5,0,2.2,2.2,0.7,3,22,198,6,0.08,0.03,0.11,0.08,0.11,0.06,0.02,0.08,0.06,0.08,551,531,nl NED,DF,Liverpool,33,1991,37,5,0,0,17,13,0,1,56,20,0,0,0,115,119,46,72.1,551,531,nl NED,DF,Liverpool,33,1991,37,2687,2934,91.6,49026,19099,1099,1142,96.2,1333,1397,95.4,229,341,67.2,1,0.7,1,0.3,12,290,7,0,198,670,646,nl NED,DF,Liverpool,33,1991,37,"3,330",90,97.4,37,37,90,37,0,,1,2.27,84,38,46,1.24,2.24,79.9,36.4,43.5,1.18,1.14,551,531,nl NED,DF,Liverpool,33,1991,37,38,20,17,19,2,13,22,59.1,9,27,16,11,56,94,190,4,551,531,nl NED,DF,Liverpool,33,1991,37,2934,2707,224,86,1,22,1,8,0,0,0,0,2687,3,9,551,531,nl NED,DF,Liverpool,33,1991,37,48,1.3,41,0,1,3,1,2,4,0.11,4,0,0,0,0,0,551,531,nl NED,DF,Liverpool,33,1991,37,3300,450,1317,1827,166,48,3300,5,3,60,2,40,1856,8754,4846,22,24,3,10,5,2281,6,551,531,nl NED,DF,Liverpool,33,1991,37,3,27,8,29.6,0.73,0.22,0.11,0.38,13.1,1,0,0,2.2,2.2,0.08,0.8,0.8,fbref_2024_25
